Title,cleaned_text,Bias
"Getty Images

US, Mexican officials plan to seal secret smuggling tunnel under border

Jan 20","Smugglers may soon have one less way to illegally sneak people and contraband into the United States from Mexico. The Mexican army announcing it is sealing up a secret tunnel underneath the Mexican city of Ciudad Juarez and El Paso, Texas, and revealed that an investigation is underway into its construction. Authorities said they believe the tunnel was being used by human and drug traffickers. CBS News reported on Sunday, Jan. 19, on the Mexican side of the connection, the tunnel is about 1,000 feet long and equipped with lighting ventilation and wood reinforcements to prevent collapse. The tunnel reportedly measures about 6 feet high and is four feet wide, which Mexico's military says makes for easy passage of drugs and people. The tunnel was discovered on Jan. 10 by U.S. Border Patrol agents in El Paso and is hidden in a storm sewer system between both cities. Mexican Army officials said the tunnel's construction may have taken up to two years and they are looking into whether any law enforcement officials were complicit in its creation. Authorities say secret tunnel like this one that are connected to sewer systems are a common tactic among smugglers. A former U.S. Border Patrol sector Chief told the Daily Mail that he estimates up to 240 such underground connections have existed along the U.S. southern border since 1991. The discovery of the latest underground passageway comes as President Donald Trump vows mass deportations and reportedly plans Immigration and Customs Enforcement (ICE) raids as soon as Tuesday, Jan. 21. RELATED STORIES",center
'Ransom letter': Trump has a plan for the far-right Supreme Court majority â€º,"One of President-elect Donald Trump's first executive orders will reportedly be a direct challenge to the 14th Amendment to the U.S. Constitution. And he's banking on the Supreme Court of the United States (SCOTUS) to uphold his point of view. Politico reported Saturday that Trump's planned executive order would be aimed at preventing children of undocumented immigrants born in the United States from having birthright citizenship. Because presidents can't undo constitutional provisions on their own, it's likely that litigation over the order will eventually make its way to the High Court, which has a six-member conservative majority (including three judges Trump himself appointed). ""What will happen is, the government will get sued, and it'll go up to the Supreme Court, and we'll finally get a final decision on this issue,"" Hans von Spakovsky, who is senior legal and judicial studies fellow at the far-right Heritage Foundation, told Politico. ""The last case on this was 1898, so it's a very long time ago. And I actually think when the Supreme Court looks at this, they will realize and uphold what Trump does."" READ MORE: 'Completely un-American': Progressives slam Trump plan to end birthright citizenship The news of the executive order comes after Trump hinted at action on birthright citizenship in an interview with ' Kristen Welker. According to Politico, the consensus among leading legal scholars is that the 14th Amendment guarantees the full rights of citizenship to all children born in the United States - even if their parents lack legal status. Birthright citizenship being enshrined in the Constitution came about in the wake of the Civil War, when lawmakers sought to ensure that both formerly enslaved Americans and their children were guaranteed fundamental rights afforded to all citizens. The 14th Amendment states: ""All persons born or naturalized in the United States, and subject to the jurisdiction thereof, are citizens of the United States and of the State wherein they reside."" It expressly prohibits states from passing or enforcing laws that ""abridge the privileges or immunities of citizens of the United States,"" forbids any state's effort to ""deprive any person of life, liberty, or property, without due process of law"" or to ""deny to any person within its jurisdiction the equal protection of the laws."" According to Politico, conservative immigration activists say the phrase ""subject to the jurisdiction thereof"" could be subject to further litigation, arguing that the Court could provide additional clarity to the meaning of the phrase. The 1898 case Spakovsky referenced - United States v. Wonk Kim Ark - involved a San Francisco man born to legal Chinese immigrants. While the Court ruled in his favor that he was indeed a U.S. citizen, conservatives argue that citizenship should only be granted with permission from the U.S. government. ""It'll be good to get it back in front of the Supreme Court, have it relitigated,"" Michael Hough, who is the director of federal relations at anti-immigration group NumbersUSA, told Politico. ""The intention wasn't for the system we have now, and the urgency to is that, whatever number you accept - 10 million, 15 million illegal immigrants come across - well, all the children that they're having are going to become citizens of the United States."" READ MORE: 'Nonsense': Historians balk at Trump's claims he'll end birthright citizenship with executive order One potential point of negotiation could be that in exchange for allowing exceptions to birthright citizenship, Trump may offer a compromise in the form of a pathway to citizenship for beneficiaries of the Deferred Action on Childhood Arrivals (DACA) program - who are also known as ""Dreamers."" But immigration advocates counter that allowing that tradeoff would amount to a slippery slope that could further erode rights for all Americans further down the road. ""We take Trump at his word and his track record,"" Beatriz Lopez, co-executive director of the Immigration Hub, told Politico. ""We recognize this set-up: It's Lucy and the football where citizenship for Dreamers is a possibility if Democrats are willing to change the constitution to end birthright citizenship and deport the parents of Dreamers and millions of other undocumented people."" ""That's not a compromise; that's a ransom letter,"" she added. Click here to read Politico's report in its entirety. READ MORE: Trump vows 'day one' to end birthright citizenship - 'have to get a change' to Constitution",left
Senate Democrats Push to Condemn Trump's Pardon of January 6 Protesters,"Senate Democrats on Monday will attempt to pass a resolution condemning President Donald Trump's pardon of January 6 protesters. Senate Democrats will seek to pass a resolution slamming Trump's pardon of January 6 protesters by unanimous consent. In one of Trump's many executive orders, he pardoned approximately 1,500 charged in connection with the January 6 protests. WATCH - President Trump Signs Multiple Executive Orders in Front of Cheering Crowd: CBS News reported: Though the resolution is unlikely to pass through the Republican-controlled Senate, its formal introduction could force some Republicans to publicly and declaratively object to the measure. The ""unanimous consent"" proposal that will be formally introduced Monday is expected to require at least one Republican Senator to publicly formally object to block the resolution's passage. The senators' resolution has brief language. The resolution specifies, ""Resolved, That the Senate disapproves of any pardons for individuals who were found guilty of assaulting Capitol Police officers."" ""I refuse to allow President Trump to rewrite what happened on January 6 - armed insurrectionists, incited by Trump himself, broke into the U.S. Capitol and violently assaulted Capitol Police officers in their attempt to overthrow a free and fair election,"" Sen. Patty Murray (D-WA), said. WATCH - Trump Supporters Celebrate Pardons for J6 Prisoners Outside DC Detention Center: Murray added, ""Insurrectionists cracked the ribs of police officers and smashed spinal disks. Donald Trump's pardons are a wholesale endorsement of political violence - as long as it serves Donald Trump."" ""It gives the stamp of approval now to political violence, saying that if you conduct political violence, and it's in favor of Donald Trump, for the next four years that you'll be okay,"" Sen. Andy Kim (D-NJ) said.  legal analyst Sunny Hostin in early January said that the country should not ""move on"" from the events of January 6, 2021, because it ""was one of the worst moments in American history"" like World War II, the Holocaust, and slavery. Sean Moran is a policy reporter for  News. Follow him on X @SeanMoran3.",right
UBS Arena parking attendant busted for pocketing $5K in Venmo payments from patrons,"A parking attendant at Long Island's UBS Arena was busted for allegedly swindling hockey fans and concertgoers into paying him personally - without ever transferring nearly $5,000 that he'd pocketed to his employer, prosecutors said.  Tremayne Brown, 26, of Queens, allegedly deceived patrons to direct their parking payments to his own Venmo account on 125 occasions dating back to April 17 - depriving the arena of the $4,997 he'd received, according to a complaint filed in Nassau County Criminal Court.  His plot was foiled on Jan. 12 when his shift supervisor overheard him soliciting payment from a patron to his Venmo account, set up under the user name ""MartinGrey00,"" the complaint said.  The supervisor spoke with the patron, who claimed that Brown told her to pay the $30 to the Venmo account in order ""to save on fees,"" according to the court doc.  Brown's Venmo account history revealed that it was far from the first time he'd allegedly pulled off the same scheme - and that he had never transferred the funds to the arena's coffers.  He also allegedly never revealed his shady dealings in the arena's business records.  Brown was arrested on Jan. 14 and charged with third-degree grand larceny and falsifying business records in the first degree, according to the complaint.  He has pleaded not guilty, court records show.  During his arraignment before Judge Michele Johnson a day later, he was released and placed under the supervision of a pre-trial services officer, the DA's office said.  His next appearance is scheduled for February 21.",lean right
The perfect way out for Trump's latest bonkers idea â€º,"Trump wants to buy Greenland and annex Canada as the 51st American state. When I first heard these ideas I thought he was joking, but as with all things Trump, he's not  quite. Last week, while naming a new ambassador to Denmark (which controls Greenland's foreign and defense affairs), Trump made clear that his first-term offer to buy Greenland could, in the coming term, become a deal the Danes cannot refuse. He seems to want Greenland because of its strategic location at a time when the melting of Arctic ice is opening new commercial and naval competition. He's also interested in Greenland's reserves of rare earth minerals needed for advanced technology. But Trump isn't stopping there. He also wants to annex Canada. This proposal appears more a public needling of Canadian Prime Minister Justin Trudeau than a serious plan. Yet Trump has continued to tease the idea of annexing Canada on social media. ""I think it's a great idea,"" he wrote in a recent post. This is all bonkers, of course. ALSO READ: Merrick Garland's last task and the explosive evidence that could save America But as long as we're considering changing national borders, why not do it in a more sensible way? How about the West Coast states of Washington, Oregon, and California becoming the 11th province of Canada? After all, the politics of these blue states would fit much better with Canada's than with Trump's America. Meanwhile, the New England states (Maine, Vermont, New Hampshire, Massachusetts, Rhode Island, and Connecticut) and New York could become the 12th Canadian province, for much the same reason. While Trump is toying with the idea of annexing Canada, these blue American states should bid him goodbye and be annexed by Canada. Hell, Trump might just go along. He doesn't like these blue states anyway. They all voted against him in 2016, 2020, and again in 2024. He's been looking for ways of getting even. Why not simply disown them? Letting Canada annex these blue states would also simplify Trump's war on undocumented immigrants, since many of them reside in these states. America First Legal, a nonprofit run by Trump's incoming deputy chief of staff for policy, Stephen Miller, has already written to local elected officials in California and New York warning them not to try to become sanctuaries - threatening that the officials could be personally ""criminally liable"" if they refuse to support federal government efforts to detain and deport illegal immigrants. But if California, New York, and other blue states were annexed by Canada, the problem disappears. Of course, this leaves the pesky question of whether Canada would accept America's West Coast as its 11th province and New York and New England as its 12th? I'll leave that question to Canadians. (Please, Canadians, post your responses below.) NOW READ: Poor Trump supporters are about to get a rude awakening - but we shouldn't be celebrating Robert Reich is a professor of public policy at Berkeley and former secretary of labor. His writings can be found at https://robertreich.substack.com/",left
Watch: Doorbell camera captures meteorite crashâ€¦,"New details are emerging about one meteorite's journey from space to Earth that was captured on video last year. Canadian homeowner Joe Velaidum and his dogs narrowly avoided being struck by the space rock, which hit his front porch at about 125 mph and was pulverized on impact. Velaidum's home is based in Charlottetown, the capital of Prince Edward Island off the eastern coast of Canada. ""The shocking thing for me is that I was standing right there a couple of minutes right before this impact,"" Velaidum said in an interview with Canadian news broadcaster CBC News. ""If I'd have seen it, I probably would've been standing right there, so it probably would've ripped me in half."" Velaidum's doorbell camera captured the astonishing sequence of events, including the splat sound the meteorite made when it hit the walkway. Velaidum, who was curious about the origins of the dark gray powder near his walkway, collected some samples of the remnants and submitted them to a researcher at the University of Alberta. Chris Herd, science professor and curator of the university's meteorite collection, confirmed that the powder had, in fact, come from a meteorite. Herd travelled to Prince Edward Island to check out the meteorite remnants for himself and collected some of the fragments to become part of the meteorite collection. ""As the first and only meteorite from the province of PEI, the Charlottetown Meteorite sure announced its arrival in a spectacular way. No other meteorite fall has been documented like this, complete with sound,"" Herd said in a statement. ""It adds a whole new dimension to the natural history of the Island."" The space rock, dubbed the Charlottetown Meteorite, is an ""ordinary"" chondrite, a stony meteorite containing small mineral granules, with features that help explain why it broke apart as it hit the ground, according to the University of Alberta. FALLING FROM SPACE: When space junk plummets to Earth and causes damage or injury, who pays? There has been only one reported case of a person being hit by a meteorite in the U.S., but there are several records - whether they be rumors or confirmed cases - of meteorites injuring or killing animals. Ann Hodges was taking a nap on her sofa in November 1954 in her home near Sylacauga, Alabama, when a grapefruit-sized rock came through the ceiling, bounced off her radio and hit her on her side. It left a nasty bruise and frayed nerves but she was otherwise unharmed, according to a publication by the University of Alabama. Bits of defunct space junk and some of the millions of pounds of objects left by humans in space have yet to cause anything more than a minor injury or damage. One Florida family sued NASA last year after space junk from a pallet of used batteries from the International Space Station flew through the roof, causing damage to their home. The odds that someone could be hit by a bit of rock or junk falling from space are slim since the vast majority are tiny pieces that will most likely burn up in the atmosphere before they could cause serious damage. Contributing: Jeanine Santucci and David Strege, ",lean left
Ocasio-Cortez says she refused to attend Trump's inauguration because she doesn't 'celebrate rapists',"Democratic Socialist Rep. Alexandria Ocasio-Cortez of New York released a video expressing why she refused to attend the second inauguration of President Donald Trump on Monday. Ocasio-Cortez implied in her statement that she believed accusations of rape against Trump, leading many online to call on the president to file a lawsuit for defamation against her. 'This is what 21st-century fascism is starting to look like.' ""All these journalists are like, 'Congresswoman, are you going to the inauguration? Congresswoman, are you going to the inauguration? Are you going to the inauguration?'"" she said in the video on her official Instagram account. ""Let me make myself clear: I don't celebrate rapists. So no. I'm not going to the inauguration,"" she added. In a separate video, Ocasio-Cortez tied the negotiations over the TikTok ban to accusations of authoritarianism against the president. ""For all of those concerns that people were saying that TikTok is going to be used as a propaganda tool by the Chinese, understand they're using it as a propaganda tool for the right,"" she said. ""We are on the eve of an authoritarian administration. This is what 21st-century fascism is starting to look like.""   Clips of the video were posted to the X platform, where they quickly went viral. One version was viewed more than 14 million times.   ""Sue her,"" replied actor Dean Cain. ""More proof that @AOC is completely insane and has no business being in Congress,"" read another response. ""I expect President Trump's lawyer to file a defamation/libel lawsuit against woke aoc,"" said another user. ""Make AOC Bartend Again!"" joked one account. While many cited the settlement reached between Trump and  over statements made by George Stephanopoulos falsely calling Trump ""liable of rape"" on the network, others pointed out that AOC didn't technically say Trump was the person she was referring to. Ocasio-Cortez responded to a post of the video from Libs of TikTok, who also called for a lawsuit. ""Oh, are you triggered? Cry more,"" AOC responded.  agreed to pay $15 million to Trump's future presidential library, as well as $1 million in legal fees. Like Blaze News? Bypass the censors, sign up for our newsletters, and get stories like this direct to your inbox. Sign up here!",right
'Show them what mean really is': Influencer calls on Dems to start bullying MAGA â€º,"After losing the White House and both chambers of Congress to President-elect Donald Trump and his MAGA movement, one social media influencer is hoping that Democrats will abandon civility and get in the trenches. TikTok creator Suzanne Lambert - a 33 year-old political consultant who lives in northern Virginia - recently told the Washington Post that she believes the current political moment requires Democrats to embrace being mean to their political opponents. She called herself a ""Regina George liberal,"" in reference to the character from the 2004 film Mean Girls. Lambert frequently goes viral in her roasts of Trump supporters, and is hoping other Democratic voters will follow suit during the second Trump administration. ""I think that the narrative of 'don't stoop to their level' benefits exactly one side,"" Lambert told the Post. ""And I'm kind of like, well, if I don't stoop, they're not going to be able to hear me."" READ MORE: 'Soft and old': Critics ridicule Trump after inauguration is moved inside away from MAGA Lambert fondly recalled when Minnesota Democratic Governor Tim Walz (Vice President Kamala Harris' running mate) called Trump and Vice President-elect JD Vance ""weird"" during the 2024 campaign cycle. Although the Harris campaign didn't lean into Walz's attack, Lambert said it felt like ""one of the only times where Democrats felt human, in terms of how they talk."" ""We were like, finally,"" Lambert said. ""Can we call these people out? For how we see them?"" Guardian contributor Peter Rothpletz has also joined the call for Democrats to drop civility. In a Friday essay, Rothpletz argued that Democrats ""must get mean - ruthlessly, bitterly mean."" ""Time and again congressional Democrats have swept in to save Republican leaders - and Republican voters - from their own lawmakers. This generosity must end,"" he wrote. ""The Dems must bleed the Republican party of its political capital at every opportunity, even if it means the American people experience some pain."" READ MORE: 'Listen to the guy!' Dem gov explains why calling Trump 'weird' is most 'effective attack line' In the comment threads of Lambert's TikTok videos, Republicans often chime in to critique her. Lambert goes viral not only for her content, but for her spicy comments. And her followers have taken note and piled on. ""MAGAs already perceive us as stuck-up and mean,"" one commenter wrote. ""May as well show them what mean really is at this point."" According to the Post, Lambert viewed Trump's ascension as the start of a ""new era of incivility in politics."" She felt that Democrats have so far been too ""cautious"" and have failed to meet the moment. ""I can't do four years of, like, us preaching peace, love and kindness, while they're just on a rampage against people's rights,"" she said. READ MORE: Why being called 'weird' infuriates MAGA 'authoritarians': historian Click here to read the Post's report in full (subscription required).",left
Video: Here's What Trump's Most Faithful Fans Want to See Next,"President-elect Donald Trump speaks to thousands at his Make America Great Again Victory Rally on January 19 at Capital One Arena in Washington, DC. Michael Nigro/Pacific Press/ZUMA  The weather in Washington, DC, has plunged into the 20s, with a 40 percent chance of snow showers-and a 100 percent chance of bumping into someone who voted for Donald Trump. Our DC bureau chief, David Corn, bundled up against the chill and braved the slushy queues to speak with ecstatic Trump supporters who began attending a series of celebrations in the capital Sunday. The events were moved indoors to protect against the extreme cold. Thousands of MAGA faithful packed into the Capital One Arena for an inauguration eve event. David joined the lines. While in line, David interviewed die-hard Trump supporters about their reasons for backing the president-elect. Among them was Andrew Williams, who praised Trump for not being like the other GOP war hawks. But what about Trump's proposed military annexation of Greenland? David asked. He also watched-and recapped-Trump's victory rally, which included a long segment about Jesus from a duo of women who call themselves ""Girls Gone Bible."" Meanwhile, our video correspondent Garrison Hayes took to the streets to ask Trump supporters what they are looking forward to. Some gave specific answers, such as the erosion of DEI requirements, while others offered vague calls for ""unity."" One woman shared more ambitious plans: ""I would vote for him to be king,"" she said-perhaps jokingly. Watch for yourself: This post will be updated with dispatches from the day. Stay tuned.  ",left
Embattled Hegseth looks to be confirmed by Senate to lead Pentagon,"The Senate is poised to hold a vote to confirm Pete Hegseth, President Donald Trump's nominee to serve as secretary of defense, late Friday evening. Though Hegseth's nomination has faced scrutiny from a number of Senate Republicans, it is likely that he will have the votes to be confirmed with the support of only Republicans when his nomination comes up for final consideration before the upper chamber. Hegseth, a former ""Fox and Friends"" television anchor, was nominated by Trump in November to lead the Defense Department. In the time since his nomination was announced, Hegseth has been scrutinized for a number of accusations made against him, including those of sexual assault and financial mismanagement of two different veterans organizations. Hegseth has fiercely denied the allegations. He appeared before the Senate Armed Services Committee for a public hearing earlier this month, where he asserted to the panel that he was a ""changed man."" ""I am not a perfect person, but redemption is real,"" he told the panel. During the same hearing, he affirmed his promise to restore the ""warfighting ethos"" of the DOD, touting his experience in the National Guard. It was enough to win over the support of most Republicans in the Senate, including several of those who were initially skeptical. ""He articulated a clear vision of the Pentagon, and it was clear to anyone who listened that he is going to bring energy and fresh ideas to shake up the department's stagnant bureaucracy,"" Mississippi Sen. Roger Wicker, the chairman of the Senate Armed Services Committee, said in a floor speech endorsing Hegseth on Thursday. ""He will restore a warfighting ethos and relentlessly focused on the military's core mission: to deter conflict and, if necessary, to win a war."" The Senate Armed Services Committee advanced his nomination on a party-line vote on Monday. Then, in a closely watched moment on Thursday, Hegseth's nomination passed a key test vote that set the table for Friday's vote of final passage. The nomination only required a simple majority in the Senate to advance, and it cleared the threshold narrowly, with only GOP backing. But Hegseth did lose the support of two Senate Republicans during that Thursday vote. Those two Republicans, Sens. Susan Collins and Lisa Murkowski, are once again expected to cast votes against Hegseth during a final vote on Friday. In a statement, Murkowski explained that she could not support Hegseth due to concerns about this character and lack of experience. ""I believe that character is the defining trait required of the Secretary of Defense and must be prioritized without compromise,"" Murkowski said in the post. ""The leader of the Department of Defense must demonstrate and model the standards of behavior and character we expect of all servicemembers, and Mr. Hegseth's nomination to the role poses significant concerns that I cannot overlook."" Collins took issue with comments Hegseth made in the past about his belief that women should not serve in combat roles in the military. Though Hegseth has since changed his tune on that, Collins said she was unconvinced. ""I am also concerned about multiple statements, including some in the months just before he was nominated, that Mr. Hegseth has made about women serving in the military,"" Collins said. ""He and I had a candid conversation in December about his past statements and apparently evolving views. I am not convinced that his position on women serving in combat roles has changed."" Trump expressed confidence in Hegseth ahead of the vote on Friday, though he added, ""You'll never know what's going to happen."" Two other closely watched Republicans, Kentucky Sen. Mitch McConnell, the former GOP leader, and North Carolina Sen. Thom Tillis, ultimately cast votes in favor of advancing Hegseth's nomination, though there's still a chance they change their views during Friday's final vote, and the president questioned whether McConnell will vote no on Hegseth Friday morning. Tillis, for example, said he's still considering the most recent slate of allegations against Hegseth, leveled in an affidavit from Hegseth's former sister-in-law Danielle Hegseth. In that affidavit, which  obtained, Danielle Hegseth attested that Pete Hegseth's ex-wife Samantha told her she ""once hid in her closet from Hegseth because she feared for her personal safety"" in the home they shared during their marriage. It also detailed episodes of binge drinking by Pete Hegseth. An attorney for Pete Hegseth denied these allegations, and allegations of abuse were also rejected by his ex-wife. Tillis said he so far has not found credible evidence to back many of the allegations that have be levied against Pete Hegseth but that he's still doing his vetting on these most recent developments. ""I am in the process of completing due diligence on what appears to be the last allegation. All the other ones I couldn't conclude had validity,"" Tillis said Thursday. ""So I'm talking to people that can give me data inputs. It all goes back to the same thing -- first-hand, eye-witness, corroborated account."" Pete Hegseth can afford to lose three Republicans when he is voted on later Friday. If one more Republican flips his or her vote, he will need the tiebreaking vote of Vice President J.D. Vance to be confirmed.",lean left
"Trump attacks MSNBC, says network 'shouldn't have a right to broadcast'","President Trump has called for MSNBC to be shut down, saying the leftist network ""shouldn't have a right to broadcast."" The commander in chief unleashed on the network in response to news that CNN - another left-leaning network that regularly attacks him - was having to lay off hundreds of employees while being battered in ratings as Trump reenters the White House. ""MSDNC is even worse than CNN,"" Trump wrote on his Truth Social platform, likening it to the Democratic National Convention's DNC. ""They shouldn't have a right to broadcast - Only in America!"" Trump's attack comes as MSNBC anchors unleashed their wrath this week over his return to the White House. Anchors Rachel Maddow and Joy Reid went off the deep end covering Inauguration Day, both aghast at the prospect of a democratically elected president making good on his policy promises that brought him into office. ""How is this happening in America?"" Maddow asked incredulously at the sight of Department of Homeland Security nominee Kristi Noem seated beside Apple CEO Tim Cook at the inauguration ceremony. Meanwhile, other network news channels took a different route, as CNN's top brass apparently urged their on-air talent to steer clear of expressing outrage and avoid ""pre-judging"" Trump. CNN boss Mark Thompson warned over 100 journalists and top on-air talent including Jake Tapper and Anderson Cooper ""against expressing any outrage of their own"" during the inauguration, according to a report. During a Sunday meeting, Thompson ""made it clear that he did not want the coverage to relitigate the past,"" according to Status reporter Oliver Darcy - alluding to CNN's historically hostile relationship with Trump. According to the report, Thompson asked his charges to avoid editorializing as well as to steer coverage away from focusing on Trump's legal problems, including convictions for falsifying business documents related to the alleged Stormy Daniels ""hush money"" payment. What do you think? Post a comment. Thompson instead urged CNN staffers to be ""open-minded"" about Trump's second term, according to the report. The network is reportedly planning to lay off hundreds of employees on Thursday.",lean right
"Trump to Declare National Emergency at Southern Border, Stop 'Catch & Release'","WASHINGTON, DC - Newly sworn President Donald J. Trump said he will declare a state of emergency during his first day in office. The president went on to say he will end the Biden-era ""catch and release"" policies that allowed millions of ""asylum-seeking"" migrants into the U.S. interior after they illegally crossed the border into the United States. ""First, I will declare a national emergency at our southern border,"" Trump said early in his inaugural address. ""All illegal entry will immediately be halted, and we will begin the process of returning millions and millions of criminal aliens back to the places from which they came."" ""We will also reinstate my Remain in Mexico policy,"" the president added. ""I will end the practice of catch and release, and I will sent troops to the southern border to repel the disastrous invasion of our country."" Within minutes, U.S. Customs and Border Protection officers dressed in riot gear shut down the international border crossing in El Paso, Texas,  Texas reported. CBP officials also shut down the quasi-legal CBP-One app put in place by the Biden administration to admit millions of ""asylum-seeking"" migrants. The program was never approved by Congress. The president also telegraphed he would be designating some Mexican cartels as Foreign Terrorist Organizations. Trump pledged to invoke the Alien Enemies Act of 1798. ""I will direct our government to use the full and immense power of federal and state law enforcement to eliminate the presence of all foreign gang criminal networks, bring devastating crime to U.S. soil, including our cities and inner cities."" Trump concluded this segment of his address, stating, ""As commander in chief, I have no higher responsibility than to defend our country from threats and invasions, and that is exactly what I am going to do."" ""We will do it at a level that nobody has ever seen before,"" President Trump stated. Bob Price is the  Texas-Border team's associate editor and senior news contributor. He is an original member of the  Texas team. Price is a regular panelist on Fox 26 Houston's What's Your Point? Sunday morning talk show. He also serves as president of Blue Wonder Gun Care Products.  ",right
'The Holocaust is not a joke': Group that initially defended Musk's salute turns on him,"After the world's richest man made what fascism expert Ruth Ben-Ghiat called a ""Nazi salute,"" one leading authority on anti-Semitism gave him the ""benefit of the doubt."" But any goodwill between the two seems to be gone after Musk made several references to Nazi Germany on his X account. Rolling Stone reported Thursday that Tesla and SpaceX CEO Elon Musk appears to have fallen out of the good graces of the Anti-Defamation League (ADL) following a Thursday post on X in which Musk made several puns invoking the names of notorious Nazi leaders like Deputy Fuhrer Rudolf Hess, Propaganda Minister Joseph Goebbels, Reichstag President Hermann Giring and SS Commander Heinrich Himmler. ""Don't say Hess to Nazi accusations! Some people will Goebbels anything down! Stop Gring your enemies! His pronouns would've been He/Himmler! Bet you did nazi that coming,"" Musk tweeted Thursday with a crying-laughing emoji. READ MORE: Local meteorologist after social media post criticizing Musk's 'Nazi salute' ""We've said it hundreds of times before and we will say it again: the Holocaust was a singularly evil event, and it is inappropriate and offensive to make light of it,"" ADL CEO Jonathan Greenblatt wrote, quote-tweeting Musk and mentioning his handle. ""[T]he Holocaust is not a joke."" The response from Greenblatt was particularly noteworthy that the ADL stood up for Musk after he made headlines for making what the Guardian called ""back-to-back fascist salutes"" during an Inauguration Day speech. The ADL's verified account tweeted that Musk ""made an awkward gesture in a moment of enthusiasm, not a Nazi salute"" but added that the organization understands ""people are on edge."" ""In this moment, all sides should give one another a bit of grace, perhaps even the benefit of the doubt, and take a breath,"" the ADL tweeted. ""This is a new beginning. Let's hope for healing and work toward unity in the months and years ahead."" Berlin, Germany-based newspaper Die Zeitdid not hesitate to condemn Musk's gesture. In an op-ed earlier this week, journalist Lenz Jacobsen wrote that ""the gesture speaks for itself"" and that there was ""no need to make this unnecessarily complicated."" READ MORE: 'The gesture speaks for itself': German newspaper blasts Elon Musk's 'Hitler salute' Click here to read Rolling Stone's full article (subscription required).",left
"Sen. Lisa Murkowski to vote against Hegseth, first Republican to oppose a Trump Cabinet pick","Sen. Lisa Murkowski announced Thursday that she will vote against confirming Pete Hegseth to lead the Pentagon, becoming the first Republican to oppose one of President Donald Trump's Cabinet picks ahead of a crucial test vote. Murkowski, of Alaska, said in a lengthy statement that allegations of excessive drinking and aggressive actions toward women, which Hegseth has denied, show that his behaviors ""starkly contrast"" with what is expected of the U.S. military. She also noted his past statements that women should not fill military combat roles. ""I remain concerned about the message that confirming Mr. Hegseth sends to women currently serving and those aspiring to join,"" Murkowski wrote on social media. Murkowski said behavior that Hegseth has acknowledged, ""including infidelity on multiple occasions,"" shows a lack of judgement. ""These behaviors starkly contrast the values and discipline expected of service members,"" she said. ""Above all, I believe that character is the defining trait required of the Secretary of Defense, and must be prioritized without compromise,"" she said.",center
Trump threatens tariffs on Russia if Putin won'tâ€¦,"WASHINGTON - President Donald Trump said Wednesday he would impose high tariffs on Russia if President Vladimir Putin does not bring a stop to the ""ridiculous"" war in Ukraine. ""Settle now, and STOP this ridiculous War! IT'S ONLY GOING TO GET WORSE,"" Trump said in a post to Truth Social. ""If we don't make a 'deal,' and soon, I have no other choice but to put high levels of Taxes, Tariffs, and Sanctions on anything being sold by Russia to the United States, and various other participating countries."" In the post, Trump touted his ""very good relationship"" with Putin and ""love"" for the Russian people. But about the ending the war, he added ominously, ""We can do it the easy way, or the hard way - and the easy way is always better."" Russia said in response that it would have to see what Trump meant by a ""deal."" ""We have to see what does the 'deal' mean in President Trump's understanding,"" said Dmitry Polyanskiy, Russia's deputy ambassador to the United Nations. ""He is not responsible for what the U.S. has been doing in Ukraine since 2014, making it 'anti-Russia' and preparing for the war with us, but it is in his power now to stop this malicious policy."" U.S. imports from Russia make up just a small fraction of overall U.S. trade. They totaled around $2.8 billion last year, according to U.S. Census data. The Biden administration implemented heavy sanctions on Russia in retaliation for the Ukraine invasion. Less than two weeks before Trump's inauguration, the U.S. stepped up its sanctions on two large Russian oil producers and ships carrying Russian oil. More:President-elect Trump says he's ready to meet Russia's Putin and it's being arranged Asked by reporters if he would level additional sanctions on Russia if Putin would not negotiate an end to the war, Trump said ""sounds likely."" ""The war in Ukraine would have never happened if I were President,"" he added, echoing a line that he repeated throughout his election campaign. Trump has allowed speculation to balloon about how he would handle the Ukraine war as president. He has implied U.S. aid to Ukraine is overblown, calling Ukrainian President Volodymyr Zelenskyy ""the greatest salesman on Earth."" Trump already missed his self-imposed deadline to end the war within 24 hours of taking hours, which he promised repeatedly as a candidate, including an appearance at a 2023 town hall. During his only presidential debate with Kamala Harris, Trump said he would get the war ""settled before I even become president."" More:How US 'attack 'em' missiles could give Ukraine advantage in war against Russia Trump said earlier this month that he was arranging a meeting with Putin. ""President Putin wants to meet,"" he said. ""He has said that even publicly, and we have to get that war over with. That's a bloody mess."" He did not specify when the meeting would happen, but the Kremlin signaled it might be open to a meeting after Trump took office. In interviews during the campaign, Vice President JD Vance proposed a plan to freeze Ukraine's borders where they are currently, allowing Russia to keep the territory it has seized and keep Ukraine out of NATO. The U.S. has provided Ukraine with more than $65 billion in aid since Russia launched its invasion more than three years ago.",lean left
